id,id_entrepot,datetime,capteur1,capteur2,capteur3
TMP-ENT_DEMO-02332,ENT_DEMO,2025-04-08 03:00:00,21.19,19.29,19.23
TMP-ENT_DEMO-02333,ENT_DEMO,2025-04-08 04:00:00,15.93,21.33,22.79
TMP-ENT_DEMO-02334,ENT_DEMO,2025-04-08 05:00:00,20.4,20.51,20.48
TMP-ENT_DEMO-02335,ENT_DEMO,2025-04-08 06:00:00,20.51,19.71,19.67
TMP-ENT_DEMO-02336,ENT_DEMO,2025-04-08 07:00:00,20.59,20.84,22.58
TMP-ENT_DEMO-02337,ENT_DEMO,2025-04-08 08:00:00,23.37,23.86,21.05
TMP-ENT_DEMO-02338,ENT_DEMO,2025-04-08 09:00:00,16.85,21.2,20.54
TMP-ENT_DEMO-02339,ENT_DEMO,2025-04-08 10:00:00,21.79,23.22,21.16
TMP-ENT_DEMO-02340,ENT_DEMO,2025-04-08 11:00:00,20.1,21.7,19.67
TMP-ENT_DEMO-02341,ENT_DEMO,2025-04-08 12:00:00,21.79,22.31,21.56
TMP-ENT_DEMO-02342,ENT_DEMO,2025-04-08 13:00:00,20.65,20.98,22.5
TMP-ENT_DEMO-02343,ENT_DEMO,2025-04-08 14:00:00,20.91,20.45,21.08
TMP-ENT_DEMO-02344,ENT_DEMO,2025-04-08 15:00:00,22.19,23.54,20.37
TMP-ENT_DEMO-02345,ENT_DEMO,2025-04-08 16:00:00,22.77,21.92,22.6
TMP-ENT_DEMO-02346,ENT_DEMO,2025-04-08 17:00:00,20.27,23.77,21.22
TMP-ENT_DEMO-02347,ENT_DEMO,2025-04-08 18:00:00,20.23,21.67,19.77
TMP-ENT_DEMO-02348,ENT_DEMO,2025-04-08 19:00:00,22.48,21.4,20.57
TMP-ENT_DEMO-02349,ENT_DEMO,2025-04-08 20:00:00,23.4,20.11,22.13
TMP-ENT_DEMO-02350,ENT_DEMO,2025-04-08 21:00:00,21.23,22.17,21.01
TMP-ENT_DEMO-02351,ENT_DEMO,2025-04-08 22:00:00,21.85,22.51,20.67
TMP-ENT_DEMO-02352,ENT_DEMO,2025-04-08 23:00:00,21.98,19.82,20.59
TMP-ENT_DEMO-02353,ENT_DEMO,2025-04-09 00:00:00,20.71,20.61,21.43
TMP-ENT_DEMO-02354,ENT_DEMO,2025-04-09 01:00:00,22.16,21.77,20.43
TMP-ENT_DEMO-02355,ENT_DEMO,2025-04-09 02:00:00,23.42,21.05,20.51
TMP-ENT_DEMO-02356,ENT_DEMO,2025-04-09 03:00:00,19.9,22.05,22.68
TMP-ENT_DEMO-02357,ENT_DEMO,2025-04-09 04:00:00,24.85,23.28,22.12
TMP-ENT_DEMO-02358,ENT_DEMO,2025-04-09 05:00:00,20.92,23.06,19.67
TMP-ENT_DEMO-02359,ENT_DEMO,2025-04-09 06:00:00,19.52,21.16,23.21
TMP-ENT_DEMO-02360,ENT_DEMO,2025-04-09 07:00:00,23.93,20.83,25.1
TMP-ENT_DEMO-02361,ENT_DEMO,2025-04-09 08:00:00,19.27,18.13,19.76
TMP-ENT_DEMO-02362,ENT_DEMO,2025-04-09 09:00:00,21.61,22.24,23.22
TMP-ENT_DEMO-02363,ENT_DEMO,2025-04-09 10:00:00,22.05,21.21,23.01
TMP-ENT_DEMO-02364,ENT_DEMO,2025-04-09 11:00:00,18.56,19.52,20.64
TMP-ENT_DEMO-02365,ENT_DEMO,2025-04-09 12:00:00,21.6,22.15,20.8
TMP-ENT_DEMO-02366,ENT_DEMO,2025-04-09 13:00:00,21.11,21.74,21.69
TMP-ENT_DEMO-02367,ENT_DEMO,2025-04-09 14:00:00,23.52,21.07,21.19
TMP-ENT_DEMO-02368,ENT_DEMO,2025-04-09 15:00:00,19.25,20.79,20.21
TMP-ENT_DEMO-02369,ENT_DEMO,2025-04-09 16:00:00,22.97,22.8,22.19
TMP-ENT_DEMO-02370,ENT_DEMO,2025-04-09 17:00:00,20.24,22.18,21.63
TMP-ENT_DEMO-02371,ENT_DEMO,2025-04-09 18:00:00,21.99,19.04,21.79
TMP-ENT_DEMO-02372,ENT_DEMO,2025-04-09 19:00:00,24.54,21.49,21.62
TMP-ENT_DEMO-02373,ENT_DEMO,2025-04-09 20:00:00,20.28,19.31,19.95
TMP-ENT_DEMO-02374,ENT_DEMO,2025-04-09 21:00:00,23.65,22.79,21.71
TMP-ENT_DEMO-02375,ENT_DEMO,2025-04-09 22:00:00,19.59,21.07,21.95
TMP-ENT_DEMO-02376,ENT_DEMO,2025-04-09 23:00:00,19.52,20.92,21.41
TMP-ENT_DEMO-02377,ENT_DEMO,2025-04-10 00:00:00,20.06,23.11,17.3
TMP-ENT_DEMO-02378,ENT_DEMO,2025-04-10 01:00:00,19.28,22.89,22.53
TMP-ENT_DEMO-02379,ENT_DEMO,2025-04-10 02:00:00,21.01,22.44,21.41
TMP-ENT_DEMO-02380,ENT_DEMO,2025-04-10 03:00:00,22.15,19.14,21.34
TMP-ENT_DEMO-02381,ENT_DEMO,2025-04-10 04:00:00,22.01,23.88,20.67
TMP-ENT_DEMO-02382,ENT_DEMO,2025-04-10 05:00:00,22.5,19.2,21.26
TMP-ENT_DEMO-02383,ENT_DEMO,2025-04-10 06:00:00,21.43,18.28,20.12
TMP-ENT_DEMO-02384,ENT_DEMO,2025-04-10 07:00:00,22.22,19.62,22.59
TMP-ENT_DEMO-02385,ENT_DEMO,2025-04-10 08:00:00,20.36,20.83,23.63
TMP-ENT_DEMO-02386,ENT_DEMO,2025-04-10 09:00:00,20.54,22.97,21.28
TMP-ENT_DEMO-02387,ENT_DEMO,2025-04-10 10:00:00,22.28,21.26,21.1
TMP-ENT_DEMO-02388,ENT_DEMO,2025-04-10 11:00:00,24.64,22.88,21.45
TMP-ENT_DEMO-02389,ENT_DEMO,2025-04-10 12:00:00,21.62,22.31,20.95
TMP-ENT_DEMO-02390,ENT_DEMO,2025-04-10 13:00:00,21.08,21.62,22.24
TMP-ENT_DEMO-02391,ENT_DEMO,2025-04-10 14:00:00,21.96,21.78,20.23
TMP-ENT_DEMO-02392,ENT_DEMO,2025-04-10 15:00:00,20.69,21.43,21.73
TMP-ENT_DEMO-02393,ENT_DEMO,2025-04-10 16:00:00,22.69,20.02,21.2
TMP-ENT_DEMO-02394,ENT_DEMO,2025-04-10 17:00:00,21.86,22.47,23.23
TMP-ENT_DEMO-02395,ENT_DEMO,2025-04-10 18:00:00,25.37,19.39,21.67
TMP-ENT_DEMO-02396,ENT_DEMO,2025-04-10 19:00:00,21.47,23.07,20.25
TMP-ENT_DEMO-02397,ENT_DEMO,2025-04-10 20:00:00,23.45,23.82,23.05
TMP-ENT_DEMO-02398,ENT_DEMO,2025-04-10 21:00:00,19.52,23.63,21.51
TMP-ENT_DEMO-02399,ENT_DEMO,2025-04-10 22:00:00,19.75,21.82,21.55
TMP-ENT_DEMO-02400,ENT_DEMO,2025-04-10 23:00:00,21.91,21.6,18.93
TMP-ENT_DEMO-02401,ENT_DEMO,2025-04-11 00:00:00,22.55,23.31,22.08
TMP-ENT_DEMO-02402,ENT_DEMO,2025-04-11 01:00:00,22.21,21.75,21.71
TMP-ENT_DEMO-02403,ENT_DEMO,2025-04-11 02:00:00,21.82,23.12,22.97
TMP-ENT_DEMO-02404,ENT_DEMO,2025-04-11 03:00:00,23.44,23.47,21.7
TMP-ENT_DEMO-02405,ENT_DEMO,2025-04-11 04:00:00,22.78,21.08,21.29
TMP-ENT_DEMO-02406,ENT_DEMO,2025-04-11 05:00:00,20.2,20.95,19.15
TMP-ENT_DEMO-02407,ENT_DEMO,2025-04-11 06:00:00,22.56,19.85,18.94
TMP-ENT_DEMO-02408,ENT_DEMO,2025-04-11 07:00:00,20.68,19.8,20.73
TMP-ENT_DEMO-02409,ENT_DEMO,2025-04-11 08:00:00,23.06,22.75,21.56
TMP-ENT_DEMO-02410,ENT_DEMO,2025-04-11 09:00:00,21.85,21.82,23.54
TMP-ENT_DEMO-02411,ENT_DEMO,2025-04-11 10:00:00,21.33,21.46,22.25
TMP-ENT_DEMO-02412,ENT_DEMO,2025-04-11 11:00:00,20.15,24.3,22.32
TMP-ENT_DEMO-02413,ENT_DEMO,2025-04-11 12:00:00,19.97,22.85,22.2
TMP-ENT_DEMO-02414,ENT_DEMO,2025-04-11 13:00:00,21.6,18.86,19.7
TMP-ENT_DEMO-02415,ENT_DEMO,2025-04-11 14:00:00,22.31,21.94,21.8
TMP-ENT_DEMO-02416,ENT_DEMO,2025-04-11 15:00:00,21.25,23.07,20.46
TMP-ENT_DEMO-02417,ENT_DEMO,2025-04-11 16:00:00,21.21,21.59,20.52
TMP-ENT_DEMO-02418,ENT_DEMO,2025-04-11 17:00:00,24.0,22.22,21.6
TMP-ENT_DEMO-02419,ENT_DEMO,2025-04-11 18:00:00,21.23,21.1,22.65
TMP-ENT_DEMO-02420,ENT_DEMO,2025-04-11 19:00:00,17.87,23.01,19.1
TMP-ENT_DEMO-02421,ENT_DEMO,2025-04-11 20:00:00,21.45,20.62,23.22
TMP-ENT_DEMO-02422,ENT_DEMO,2025-04-11 21:00:00,22.35,21.2,23.73
TMP-ENT_DEMO-02423,ENT_DEMO,2025-04-11 22:00:00,21.65,20.92,20.52
TMP-ENT_DEMO-02424,ENT_DEMO,2025-04-11 23:00:00,23.04,23.6,20.16
TMP-ENT_DEMO-02425,ENT_DEMO,2025-04-12 00:00:00,22.72,21.02,23.43
TMP-ENT_DEMO-02426,ENT_DEMO,2025-04-12 01:00:00,20.95,24.79,21.4
TMP-ENT_DEMO-02427,ENT_DEMO,2025-04-12 02:00:00,19.86,19.58,24.66
TMP-ENT_DEMO-02428,ENT_DEMO,2025-04-12 03:00:00,22.32,22.21,20.82
TMP-ENT_DEMO-02429,ENT_DEMO,2025-04-12 04:00:00,20.41,21.88,20.87
TMP-ENT_DEMO-02430,ENT_DEMO,2025-04-12 05:00:00,19.0,22.2,20.71
TMP-ENT_DEMO-02431,ENT_DEMO,2025-04-12 06:00:00,20.16,20.66,20.4
TMP-ENT_DEMO-02432,ENT_DEMO,2025-04-12 07:00:00,20.87,23.51,21.51
TMP-ENT_DEMO-02433,ENT_DEMO,2025-04-12 08:00:00,22.37,22.25,21.26
TMP-ENT_DEMO-02434,ENT_DEMO,2025-04-12 09:00:00,21.33,21.33,20.02
TMP-ENT_DEMO-02435,ENT_DEMO,2025-04-12 10:00:00,23.02,21.63,22.63
TMP-ENT_DEMO-02436,ENT_DEMO,2025-04-12 11:00:00,22.19,21.64,20.34
TMP-ENT_DEMO-02437,ENT_DEMO,2025-04-12 12:00:00,20.04,22.33,21.74
TMP-ENT_DEMO-02438,ENT_DEMO,2025-04-12 13:00:00,22.8,22.75,21.25
TMP-ENT_DEMO-02439,ENT_DEMO,2025-04-12 14:00:00,22.64,21.01,22.21
TMP-ENT_DEMO-02440,ENT_DEMO,2025-04-12 15:00:00,21.37,20.98,19.94
TMP-ENT_DEMO-02441,ENT_DEMO,2025-04-12 16:00:00,22.64,20.0,20.86
TMP-ENT_DEMO-02442,ENT_DEMO,2025-04-12 17:00:00,18.88,20.22,22.63
TMP-ENT_DEMO-02443,ENT_DEMO,2025-04-12 18:00:00,20.1,21.0,19.16
TMP-ENT_DEMO-02444,ENT_DEMO,2025-04-12 19:00:00,21.66,20.23,22.17
TMP-ENT_DEMO-02445,ENT_DEMO,2025-04-12 20:00:00,21.4,26.17,21.0
TMP-ENT_DEMO-02446,ENT_DEMO,2025-04-12 21:00:00,21.41,22.89,21.33
TMP-ENT_DEMO-02447,ENT_DEMO,2025-04-12 22:00:00,23.15,22.55,20.93
TMP-ENT_DEMO-02448,ENT_DEMO,2025-04-12 23:00:00,22.08,19.85,20.06
TMP-ENT_DEMO-02449,ENT_DEMO,2025-04-13 00:00:00,21.27,19.33,22.46
TMP-ENT_DEMO-02450,ENT_DEMO,2025-04-13 01:00:00,23.02,21.65,20.25
TMP-ENT_DEMO-02451,ENT_DEMO,2025-04-13 02:00:00,20.33,18.04,22.24
TMP-ENT_DEMO-02452,ENT_DEMO,2025-04-13 03:00:00,24.44,22.34,21.71
TMP-ENT_DEMO-02453,ENT_DEMO,2025-04-13 04:00:00,21.17,24.61,21.34
TMP-ENT_DEMO-02454,ENT_DEMO,2025-04-13 05:00:00,24.01,19.97,23.11
TMP-ENT_DEMO-02455,ENT_DEMO,2025-04-13 06:00:00,19.58,22.58,23.06
TMP-ENT_DEMO-02456,ENT_DEMO,2025-04-13 07:00:00,20.75,23.68,21.01
TMP-ENT_DEMO-02457,ENT_DEMO,2025-04-13 08:00:00,22.49,20.17,23.25
TMP-ENT_DEMO-02458,ENT_DEMO,2025-04-13 09:00:00,23.26,22.61,23.01
TMP-ENT_DEMO-02459,ENT_DEMO,2025-04-13 10:00:00,18.98,23.56,21.56
TMP-ENT_DEMO-02460,ENT_DEMO,2025-04-13 11:00:00,20.51,23.92,21.6
TMP-ENT_DEMO-02461,ENT_DEMO,2025-04-13 12:00:00,21.01,21.59,21.03
TMP-ENT_DEMO-02462,ENT_DEMO,2025-04-13 13:00:00,23.09,23.54,20.17
TMP-ENT_DEMO-02463,ENT_DEMO,2025-04-13 14:00:00,22.94,18.34,21.55
TMP-ENT_DEMO-02464,ENT_DEMO,2025-04-13 15:00:00,20.05,22.78,23.16
TMP-ENT_DEMO-02465,ENT_DEMO,2025-04-13 16:00:00,19.96,21.78,22.98
TMP-ENT_DEMO-02466,ENT_DEMO,2025-04-13 17:00:00,21.91,19.1,24.86
TMP-ENT_DEMO-02467,ENT_DEMO,2025-04-13 18:00:00,21.83,21.99,22.56
TMP-ENT_DEMO-02468,ENT_DEMO,2025-04-13 19:00:00,19.88,21.84,21.58
TMP-ENT_DEMO-02469,ENT_DEMO,2025-04-13 20:00:00,21.92,23.59,21.09
TMP-ENT_DEMO-02470,ENT_DEMO,2025-04-13 21:00:00,23.65,22.81,22.29
TMP-ENT_DEMO-02471,ENT_DEMO,2025-04-13 22:00:00,20.75,21.33,22.58
TMP-ENT_DEMO-02472,ENT_DEMO,2025-04-13 23:00:00,22.77,21.67,21.7
TMP-ENT_DEMO-02473,ENT_DEMO,2025-04-14 00:00:00,19.92,22.23,20.99
TMP-ENT_DEMO-02474,ENT_DEMO,2025-04-14 01:00:00,23.0,24.29,23.0
TMP-ENT_DEMO-02475,ENT_DEMO,2025-04-14 02:00:00,20.18,22.39,22.33
TMP-ENT_DEMO-02476,ENT_DEMO,2025-04-14 03:00:00,20.1,22.64,22.51
TMP-ENT_DEMO-02477,ENT_DEMO,2025-04-14 04:00:00,22.8,23.05,20.36
TMP-ENT_DEMO-02478,ENT_DEMO,2025-04-14 05:00:00,22.58,19.44,21.28
TMP-ENT_DEMO-02479,ENT_DEMO,2025-04-14 06:00:00,21.37,22.59,20.76
TMP-ENT_DEMO-02480,ENT_DEMO,2025-04-14 07:00:00,20.8,19.58,25.51
TMP-ENT_DEMO-02481,ENT_DEMO,2025-04-14 08:00:00,24.56,20.24,22.44
TMP-ENT_DEMO-02482,ENT_DEMO,2025-04-14 09:00:00,21.81,21.98,21.67
TMP-ENT_DEMO-02483,ENT_DEMO,2025-04-14 10:00:00,22.82,22.78,22.17
TMP-ENT_DEMO-02484,ENT_DEMO,2025-04-14 11:00:00,21.7,21.09,19.99
TMP-ENT_DEMO-02485,ENT_DEMO,2025-04-14 12:00:00,24.38,21.58,20.95
TMP-ENT_DEMO-02486,ENT_DEMO,2025-04-14 13:00:00,20.67,21.33,22.54
TMP-ENT_DEMO-02487,ENT_DEMO,2025-04-14 14:00:00,24.35,19.65,21.43
TMP-ENT_DEMO-02488,ENT_DEMO,2025-04-14 15:00:00,21.91,22.52,22.56
TMP-ENT_DEMO-02489,ENT_DEMO,2025-04-14 16:00:00,21.97,24.76,23.6
TMP-ENT_DEMO-02490,ENT_DEMO,2025-04-14 17:00:00,19.79,22.74,22.09
TMP-ENT_DEMO-02491,ENT_DEMO,2025-04-14 18:00:00,22.39,21.93,22.85
TMP-ENT_DEMO-02492,ENT_DEMO,2025-04-14 19:00:00,23.13,21.01,21.37
TMP-ENT_DEMO-02493,ENT_DEMO,2025-04-14 20:00:00,22.9,21.39,21.56
TMP-ENT_DEMO-02494,ENT_DEMO,2025-04-14 21:00:00,19.68,22.35,21.18
TMP-ENT_DEMO-02495,ENT_DEMO,2025-04-14 22:00:00,22.08,23.44,23.88
TMP-ENT_DEMO-02496,ENT_DEMO,2025-04-14 23:00:00,21.78,21.53,22.7
TMP-ENT_DEMO-02497,ENT_DEMO,2025-04-15 00:00:00,21.29,21.06,22.07
TMP-ENT_DEMO-02498,ENT_DEMO,2025-04-15 01:00:00,20.6,23.51,23.47
TMP-ENT_DEMO-02499,ENT_DEMO,2025-04-15 02:00:00,21.95,23.65,21.76
TMP-ENT_DEMO-02500,ENT_DEMO,2025-04-15 03:00:00,22.44,22.76,24.12
TMP-ENT_DEMO-02501,ENT_DEMO,2025-04-15 04:00:00,24.59,18.85,21.88
TMP-ENT_DEMO-02502,ENT_DEMO,2025-04-15 05:00:00,20.57,21.11,23.11
TMP-ENT_DEMO-02503,ENT_DEMO,2025-04-15 06:00:00,23.21,23.47,20.43
TMP-ENT_DEMO-02504,ENT_DEMO,2025-04-15 07:00:00,20.15,25.35,21.08
TMP-ENT_DEMO-02505,ENT_DEMO,2025-04-15 08:00:00,23.9,19.82,21.9
TMP-ENT_DEMO-02506,ENT_DEMO,2025-04-15 09:00:00,21.29,24.62,23.22
TMP-ENT_DEMO-02507,ENT_DEMO,2025-04-15 10:00:00,22.96,21.23,20.59
TMP-ENT_DEMO-02508,ENT_DEMO,2025-04-15 11:00:00,20.96,20.42,23.71
TMP-ENT_DEMO-02509,ENT_DEMO,2025-04-15 12:00:00,22.01,22.02,21.75
TMP-ENT_DEMO-02510,ENT_DEMO,2025-04-15 13:00:00,22.17,20.4,21.45
TMP-ENT_DEMO-02511,ENT_DEMO,2025-04-15 14:00:00,22.96,21.91,21.56
TMP-ENT_DEMO-02512,ENT_DEMO,2025-04-15 15:00:00,21.7,21.08,23.24
TMP-ENT_DEMO-02513,ENT_DEMO,2025-04-15 16:00:00,21.75,25.06,22.14
TMP-ENT_DEMO-02514,ENT_DEMO,2025-04-15 17:00:00,20.96,21.63,22.63
TMP-ENT_DEMO-02515,ENT_DEMO,2025-04-15 18:00:00,22.07,24.33,21.26
TMP-ENT_DEMO-02516,ENT_DEMO,2025-04-15 19:00:00,21.62,21.85,24.51
TMP-ENT_DEMO-02517,ENT_DEMO,2025-04-15 20:00:00,21.31,21.31,24.08
TMP-ENT_DEMO-02518,ENT_DEMO,2025-04-15 21:00:00,23.25,20.76,23.6
TMP-ENT_DEMO-02519,ENT_DEMO,2025-04-15 22:00:00,21.49,21.67,22.42
TMP-ENT_DEMO-02520,ENT_DEMO,2025-04-15 23:00:00,22.2,27.45,22.09
TMP-ENT_DEMO-02521,ENT_DEMO,2025-04-16 00:00:00,23.12,23.92,22.82
TMP-ENT_DEMO-02522,ENT_DEMO,2025-04-16 01:00:00,22.43,21.95,23.74
TMP-ENT_DEMO-02523,ENT_DEMO,2025-04-16 02:00:00,24.4,20.1,23.7
TMP-ENT_DEMO-02524,ENT_DEMO,2025-04-16 03:00:00,22.85,20.85,20.51
TMP-ENT_DEMO-02525,ENT_DEMO,2025-04-16 04:00:00,23.18,24.63,24.03
TMP-ENT_DEMO-02526,ENT_DEMO,2025-04-16 05:00:00,22.24,21.13,22.03
TMP-ENT_DEMO-02527,ENT_DEMO,2025-04-16 06:00:00,24.01,19.6,22.03
TMP-ENT_DEMO-02528,ENT_DEMO,2025-04-16 07:00:00,21.41,22.18,22.57
TMP-ENT_DEMO-02529,ENT_DEMO,2025-04-16 08:00:00,21.28,21.2,23.85
TMP-ENT_DEMO-02530,ENT_DEMO,2025-04-16 09:00:00,24.18,25.86,25.7
TMP-ENT_DEMO-02531,ENT_DEMO,2025-04-16 10:00:00,20.37,22.99,24.57
TMP-ENT_DEMO-02532,ENT_DEMO,2025-04-16 11:00:00,19.88,23.01,23.44
TMP-ENT_DEMO-02533,ENT_DEMO,2025-04-16 12:00:00,21.67,22.37,22.68
TMP-ENT_DEMO-02534,ENT_DEMO,2025-04-16 13:00:00,20.64,21.53,22.01
TMP-ENT_DEMO-02535,ENT_DEMO,2025-04-16 14:00:00,24.1,16.99,21.0
TMP-ENT_DEMO-02536,ENT_DEMO,2025-04-16 15:00:00,22.68,21.87,22.17
TMP-ENT_DEMO-02537,ENT_DEMO,2025-04-16 16:00:00,23.37,20.53,23.1
TMP-ENT_DEMO-02538,ENT_DEMO,2025-04-16 17:00:00,21.46,23.37,22.92
TMP-ENT_DEMO-02539,ENT_DEMO,2025-04-16 18:00:00,21.05,22.81,22.34
TMP-ENT_DEMO-02540,ENT_DEMO,2025-04-16 19:00:00,21.36,24.47,22.04
TMP-ENT_DEMO-02541,ENT_DEMO,2025-04-16 20:00:00,20.37,23.03,22.36
TMP-ENT_DEMO-02542,ENT_DEMO,2025-04-16 21:00:00,22.29,22.11,20.36
TMP-ENT_DEMO-02543,ENT_DEMO,2025-04-16 22:00:00,23.58,21.82,24.55
TMP-ENT_DEMO-02544,ENT_DEMO,2025-04-16 23:00:00,20.74,22.93,23.02
TMP-ENT_DEMO-02545,ENT_DEMO,2025-04-17 00:00:00,21.76,24.79,22.57
TMP-ENT_DEMO-02546,ENT_DEMO,2025-04-17 01:00:00,20.14,18.79,21.17
TMP-ENT_DEMO-02547,ENT_DEMO,2025-04-17 02:00:00,22.92,25.01,22.49
TMP-ENT_DEMO-02548,ENT_DEMO,2025-04-17 03:00:00,22.34,24.12,21.98
TMP-ENT_DEMO-02549,ENT_DEMO,2025-04-17 04:00:00,22.76,21.24,21.67
TMP-ENT_DEMO-02550,ENT_DEMO,2025-04-17 05:00:00,22.34,22.73,22.86
TMP-ENT_DEMO-02551,ENT_DEMO,2025-04-17 06:00:00,21.59,20.35,24.97
TMP-ENT_DEMO-02552,ENT_DEMO,2025-04-17 07:00:00,23.74,23.39,22.24
TMP-ENT_DEMO-02553,ENT_DEMO,2025-04-17 08:00:00,24.13,21.27,24.69
TMP-ENT_DEMO-02554,ENT_DEMO,2025-04-17 09:00:00,22.24,23.44,22.6
TMP-ENT_DEMO-02555,ENT_DEMO,2025-04-17 10:00:00,22.79,23.55,20.31
TMP-ENT_DEMO-02556,ENT_DEMO,2025-04-17 11:00:00,22.54,19.9,25.08
TMP-ENT_DEMO-02557,ENT_DEMO,2025-04-17 12:00:00,21.75,21.75,23.07
TMP-ENT_DEMO-02558,ENT_DEMO,2025-04-17 13:00:00,22.15,22.55,22.55
TMP-ENT_DEMO-02559,ENT_DEMO,2025-04-17 14:00:00,20.8,21.19,23.77
TMP-ENT_DEMO-02560,ENT_DEMO,2025-04-17 15:00:00,22.42,22.79,20.49
TMP-ENT_DEMO-02561,ENT_DEMO,2025-04-17 16:00:00,23.27,21.46,22.85
TMP-ENT_DEMO-02562,ENT_DEMO,2025-04-17 17:00:00,22.82,25.03,22.46
TMP-ENT_DEMO-02563,ENT_DEMO,2025-04-17 18:00:00,24.62,23.87,22.49
TMP-ENT_DEMO-02564,ENT_DEMO,2025-04-17 19:00:00,24.79,24.43,24.5
TMP-ENT_DEMO-02565,ENT_DEMO,2025-04-17 20:00:00,25.25,19.52,22.6
TMP-ENT_DEMO-02566,ENT_DEMO,2025-04-17 21:00:00,22.45,21.55,23.13
TMP-ENT_DEMO-02567,ENT_DEMO,2025-04-17 22:00:00,23.19,19.86,22.02
TMP-ENT_DEMO-02568,ENT_DEMO,2025-04-17 23:00:00,21.93,21.04,18.37
TMP-ENT_DEMO-02569,ENT_DEMO,2025-04-18 00:00:00,21.88,21.88,22.06
TMP-ENT_DEMO-02570,ENT_DEMO,2025-04-18 01:00:00,23.99,23.44,26.11
TMP-ENT_DEMO-02571,ENT_DEMO,2025-04-18 02:00:00,20.77,22.21,21.3
TMP-ENT_DEMO-02572,ENT_DEMO,2025-04-18 03:00:00,21.82,23.12,21.32
TMP-ENT_DEMO-02573,ENT_DEMO,2025-04-18 04:00:00,24.01,22.3,19.1
TMP-ENT_DEMO-02574,ENT_DEMO,2025-04-18 05:00:00,18.81,22.9,24.18
TMP-ENT_DEMO-02575,ENT_DEMO,2025-04-18 06:00:00,24.19,19.47,24.56
TMP-ENT_DEMO-02576,ENT_DEMO,2025-04-18 07:00:00,20.41,25.74,23.9
TMP-ENT_DEMO-02577,ENT_DEMO,2025-04-18 08:00:00,20.6,20.58,21.81
TMP-ENT_DEMO-02578,ENT_DEMO,2025-04-18 09:00:00,23.02,23.49,23.4
TMP-ENT_DEMO-02579,ENT_DEMO,2025-04-18 10:00:00,22.18,25.08,22.75
TMP-ENT_DEMO-02580,ENT_DEMO,2025-04-18 11:00:00,21.97,20.81,21.76
TMP-ENT_DEMO-02581,ENT_DEMO,2025-04-18 12:00:00,24.52,23.44,21.53
TMP-ENT_DEMO-02582,ENT_DEMO,2025-04-18 13:00:00,22.33,22.06,23.32
TMP-ENT_DEMO-02583,ENT_DEMO,2025-04-18 14:00:00,21.42,20.7,22.51
TMP-ENT_DEMO-02584,ENT_DEMO,2025-04-18 15:00:00,22.05,24.43,21.97
TMP-ENT_DEMO-02585,ENT_DEMO,2025-04-18 16:00:00,22.41,23.99,21.98
TMP-ENT_DEMO-02586,ENT_DEMO,2025-04-18 17:00:00,21.1,23.96,20.19
TMP-ENT_DEMO-02587,ENT_DEMO,2025-04-18 18:00:00,23.86,20.8,23.99
TMP-ENT_DEMO-02588,ENT_DEMO,2025-04-18 19:00:00,24.65,23.36,23.12
TMP-ENT_DEMO-02589,ENT_DEMO,2025-04-18 20:00:00,20.98,23.11,20.96
TMP-ENT_DEMO-02590,ENT_DEMO,2025-04-18 21:00:00,21.96,21.93,23.5
TMP-ENT_DEMO-02591,ENT_DEMO,2025-04-18 22:00:00,25.19,21.75,21.53
TMP-ENT_DEMO-02592,ENT_DEMO,2025-04-18 23:00:00,23.03,24.54,23.24
TMP-ENT_DEMO-02593,ENT_DEMO,2025-04-19 00:00:00,20.38,21.09,22.17
TMP-ENT_DEMO-02594,ENT_DEMO,2025-04-19 01:00:00,22.3,21.99,21.65
TMP-ENT_DEMO-02595,ENT_DEMO,2025-04-19 02:00:00,21.7,25.52,23.44
TMP-ENT_DEMO-02596,ENT_DEMO,2025-04-19 03:00:00,20.02,22.35,24.52
TMP-ENT_DEMO-02597,ENT_DEMO,2025-04-19 04:00:00,22.82,24.97,21.25
TMP-ENT_DEMO-02598,ENT_DEMO,2025-04-19 05:00:00,22.77,22.11,21.6
TMP-ENT_DEMO-02599,ENT_DEMO,2025-04-19 06:00:00,23.64,23.29,20.54
TMP-ENT_DEMO-02600,ENT_DEMO,2025-04-19 07:00:00,22.88,24.3,24.04
TMP-ENT_DEMO-02601,ENT_DEMO,2025-04-19 08:00:00,21.69,21.34,23.15
TMP-ENT_DEMO-02602,ENT_DEMO,2025-04-19 09:00:00,22.11,22.93,21.07
TMP-ENT_DEMO-02603,ENT_DEMO,2025-04-19 10:00:00,23.25,23.73,24.63
TMP-ENT_DEMO-02604,ENT_DEMO,2025-04-19 11:00:00,24.04,23.93,20.73
TMP-ENT_DEMO-02605,ENT_DEMO,2025-04-19 12:00:00,23.0,21.65,22.35
TMP-ENT_DEMO-02606,ENT_DEMO,2025-04-19 13:00:00,22.3,23.79,22.55
TMP-ENT_DEMO-02607,ENT_DEMO,2025-04-19 14:00:00,21.5,22.77,23.01
TMP-ENT_DEMO-02608,ENT_DEMO,2025-04-19 15:00:00,25.53,23.32,23.04
TMP-ENT_DEMO-02609,ENT_DEMO,2025-04-19 16:00:00,21.94,22.34,24.26
TMP-ENT_DEMO-02610,ENT_DEMO,2025-04-19 17:00:00,23.84,24.47,24.16
